NumCatalogPurchases,NumDealsPurchases,education_PhD,marital_Divorced,Customer_Days,RFM_Group_New Customers,Response,MntWines,NumWebPurchases,education_Basic,RFM_Group_About To Sleep,RFM_Group_At Risk,MntFishProducts,marital_Together,NumWebVisitsMonth,MntGoldProds,Teenhome,MntMeatProducts,NumStorePurchases,marital_Single,Recency,marital_Widow,Age_Demographic_Gen Y,RFM_Group_Promising,Income
-0.5845409521242221,1.9191080790425696,-0.5336458176577128,-0.32763490773780735,1.3720904976151758,-0.1270001270001905,0.0,-0.6023972970555058,0.3361107808108658,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.25456652717349815,-0.6009252125773316,1.4986860781646187,-0.7571777333689544,-0.939401957726816,-0.2917806250752155,-0.2584663026793765,1.911636357157207,1.6481980281354354,-0.18925945865232652,2.362644609804616,-0.14227759830611808,-1.370134407475797
-0.5845409521242221,-0.1718781170235778,-0.5336458176577128,-0.32763490773780735,-1.4060315210518104,-0.1270001270001905,0.0,-0.5079988266133881,-0.033296955856029674,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.6840619439995939,1.6641005886756872,0.2692570399306763,-0.24342517143581727,0.9079838320503341,-0.7023420502538714,-0.871281568709511,-0.5231120428610696,1.6481980281354354,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,0.19779649832883653
-0.5845409521242221,0.873614981009496,-0.5336458176577128,-0.32763490773780735,0.49840548114393285,-0.1270001270001905,0.0,-0.5669978706397116,-0.033296955856029674,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.6303750168963319,-0.6009252125773316,0.2692570399306763,0.022965045862846468,-0.939401957726816,-0.42555906698736184,-0.2584663026793765,-0.5231120428610696,0.7516227151658622,-0.18925945865232652,2.362644609804616,-0.14227759830611808,-0.45751449449496867
2.6067149474370397,-1.2173712150566516,-0.5336458176577128,-0.32763490773780735,-0.920105584924546,-0.1270001270001905,0.0,2.01716025771326,0.3361107808108658,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,0.2286158167558595,-0.6009252125773316,-1.7797913571258943,1.411999750348736,-0.939401957726816,2.443757859542121,-0.2584663026793765,-0.5231120428610696,-1.386364569607735,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,1.966517322474717
1.8975469697567595,-0.6946246660401146,-0.5336458176577128,-0.32763490773780735,0.18917988542658282,-0.1270001270001905,0.0,0.241289032520921,0.7055185174777613,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,1.1770848622468206,-0.6009252125773316,-0.9601719983032662,1.1836652783784527,-0.939401957726816,0.73231641301087,0.04794133033569078,-0.5231120428610696,0.1654003951472953,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,1.0136233902359406
1.5429629809166192,-0.6946246660401146,-0.5336458176577128,-0.32763490773780735,-0.3949129064839673,-0.1270001270001905,0.0,-0.20120379767650565,-0.4027046925229252,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,3.789848647938903,1.6641005886756872,-1.7797913571258943,1.2026931510426428,-0.939401957726816,1.2951084789861063,0.6607565963658253,-0.5231120428610696,-0.0759852660368205,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,1.376669741505968
0.8337950032363388,-0.1718781170235778,-0.5336458176577128,-0.32763490773780735,1.6518660365975402,-0.1270001270001905,0.0,0.5923333444775462,1.074926254144657,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,0.7117981606852172,1.6641005886756872,-0.550362318891952,0.99338655173655,0.9079838320503341,1.534987064483748,0.04794133033569078,-0.5231120428610696,-0.8001422495891679,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,0.5420837625975629
-0.9391249409643623,-0.1718781170235778,-0.5336458176577128,-0.32763490773780735,-0.9740973556053532,-0.1270001270001905,,-0.870842947375278,-0.7721124291898207,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.57668808979307,1.6641005886756872,1.0888763987533046,-0.8523170966899057,-0.939401957726816,-0.6746637519272205,-0.871281568709511,-0.5231120428610696,0.7516227151658622,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,-1.3751142682003692
1.8975469697567595,-0.6946246660401146,-0.5336458176577128,-0.32763490773780735,-0.30165439348984585,-0.1270001270001905,0.0,1.1941235935460464,1.074926254144657,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,1.4634151401308846,-0.6009252125773316,-0.550362318891952,-0.20536942610743672,-0.939401957726816,0.46014647946546894,1.8863871284260942,-0.5231120428610696,0.372302390447966,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,0.6593764045180698
0.12462702555605835,-0.6946246660401146,1.8739020655857792,-0.32763490773780735,0.012479545016668491,7.874007874011812,0.0,3.403637792331863,0.3361107808108658,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.6840619439995939,-0.6009252125773316,0.2692570399306763,2.192142529580537,-0.939401957726816,-0.1672282826052862,0.04794133033569078,-0.5231120428610696,-1.42084823549118,5.2837517718838045,-0.42325451566018524,-0.14227759830611808,0.9669674135445601
8.989226746559563,6.623827020191402,-0.5336458176577128,-0.32763490773780735,0.9156146182228972,-0.1270001270001905,0.0,-0.9062423737910721,-1.5109279025236118,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.6661663016318399,-0.6009252125773316,-1.7797913571258943,-0.8332892240257155,-0.939401957726816,7.199812122004977,-1.7905044677547126,-0.5231120428610696,-0.24840359545404608,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,-2.3798374305045966
0.12462702555605835,1.9191080790425696,-0.5336458176577128,-0.32763490773780735,0.72418924944549,-0.1270001270001905,0.0,2.645500076593606,0.7055185174777613,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.3440447390122681,-0.6009252125773316,0.6790667193419904,3.048396799469099,0.9079838320503341,0.3263680375533226,2.1927947614411614,-0.5231120428610696,-1.110495242540174,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,1.0229545855742168
-0.9391249409643623,-0.6946246660401146,-0.5336458176577128,3.0521778247153635,-1.0624475258103103,-0.1270001270001905,0.0,-0.903292421589756,-1.1415201658567162,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.4872098779543,-0.6009252125773316,0.2692570399306763,-0.6620383700480031,-0.939401957726816,-0.7115681496960884,-0.871281568709511,-0.5231120428610696,0.1654003951472953,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,-0.9914715997588099
0.12462702555605835,-0.6946246660401146,-0.5336458176577128,-0.32763490773780735,-1.2342395234310604,-0.1270001270001905,,1.303271824994745,-0.033296955856029674,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.4872098779543,-0.6009252125773316,-1.3699816777145803,-0.3575924074209588,-0.939401957726816,-0.18106743176861168,0.04794133033569078,-0.5231120428610696,0.5447207198651915,-0.18925945865232652,-0.42325451566018524,7.028513356322232,0.5577485672068968
-0.9391249409643623,-0.6946246660401146,-0.5336458176577128,-0.32763490773780735,0.9794230744820329,-0.1270001270001905,0.0,-0.903292421589756,-1.1415201658567162,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.540896805057562,-0.6009252125773316,0.6790667193419904,-0.7571777333689544,-0.939401957726816,-0.7300203485805223,-0.871281568709511,1.911636357157207,0.7516227151658622,-0.18925945865232652,2.362644609804616,-0.14227759830611808,-1.364767761452229
-0.5845409521242221,1.9191080790425696,-0.5336458176577128,-0.32763490773780735,0.4885887955656043,-0.1270001270001905,1.0,-0.12450504044228503,1.074926254144657,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.540896805057562,1.6641005886756872,1.0888763987533046,0.36546675381827126,0.9079838320503341,-0.5224331111306402,-0.2584663026793765,-0.5231120428610696,0.7171390492824171,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,-0.07106763263568913
-0.9391249409643623,0.3508684319929591,1.8739020655857792,3.0521778247153635,1.5144324385009402,-0.1270001270001905,0.0,-0.8531432341673809,-0.4027046925229252,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.25456652717349815,-0.6009252125773316,1.4986860781646187,-0.7000941153763837,0.9079838320503341,-0.605468006110593,-0.871281568709511,-0.5231120428610696,1.5447470304850999,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,-0.8307623080260131
-0.9391249409643623,-0.1718781170235778,-0.5336458176577128,-0.32763490773780735,1.3131903841452044,-0.1270001270001905,0.0,-0.8973925171871235,-0.7721124291898207,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.3440447390122681,1.6641005886756872,0.6790667193419904,-0.6239826247196226,-0.939401957726816,-0.6885029010905459,-0.871281568709511,-0.5231120428610696,0.7516227151658622,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,-1.0213507641062434
-0.9391249409643623,-0.6946246660401146,1.8739020655857792,-0.32763490773780735,0.022296230594997062,-0.1270001270001905,0.0,-0.7970941423423735,-0.7721124291898207,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.6840619439995939,1.6641005886756872,1.0888763987533046,-0.8523170966899057,-0.939401957726816,-0.6469854536005695,-0.871281568709511,-0.5231120428610696,1.303361369300984,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,-1.1231236459045397
-0.5845409521242221,0.3508684319929591,-0.5336458176577128,-0.32763490773780735,1.6175076370733903,-0.1270001270001905,0.0,-0.6141971058607705,1.8137417274784478,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,1.2486674317178366,-0.6009252125773316,1.4986860781646187,3.3147870167677627,-0.939401957726816,0.36327243532219056,0.6607565963658253,-0.5231120428610696,-1.1794625743070641,5.2837517718838045,-0.42325451566018524,-0.14227759830611808,-0.9001902691957773
-0.22995696328408186,-0.6946246660401146,-0.5336458176577128,-0.32763490773780735,-0.9495556416595317,-0.1270001270001905,0.0,-0.5109487788147044,-0.7721124291898207,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.6124793745285779,1.6641005886756872,-1.3699816777145803,-0.7191219880405739,0.9079838320503341,-0.5777897077839421,-0.2584663026793765,-0.5231120428610696,1.0274920422334233,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,0.12126135729002262
-0.22995696328408186,0.873614981009496,1.8739020655857792,-0.32763490773780735,1.2837403274102186,-0.1270001270001905,1.0,0.18523994069591362,0.7055185174777613,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.57668808979307,-0.6009252125773316,-0.14055263948063787,0.8982471884155987,0.9079838320503341,-0.5777897077839421,0.35434896335075805,-0.5231120428610696,1.5102633646016548,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,0.49992416500700965
1.5429629809166192,-1.2173712150566516,-0.5336458176577128,3.0521778247153635,-0.4341796487972816,-0.1270001270001905,0.0,1.7369147985882232,-0.033296955856029674,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,2.6445275364026477,-0.6009252125773316,-1.7797913571258943,-0.33856453475676856,-0.939401957726816,1.2259127331694788,0.04794133033569078,-0.5231120428610696,0.9930083763499781,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,1.554832719855955
-0.22995696328408186,0.3508684319929591,1.8739020655857792,-0.32763490773780735,-0.9004722137678888,-0.1270001270001905,0.0,0.22358931931302392,0.7055185174777613,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.30825345427676015,-0.6009252125773316,-0.550362318891952,-0.7571777333689544,0.9079838320503341,-0.28716757535410703,0.9671642293808925,-0.5231120428610696,-1.696717562558741,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,0.6601499751160617
-0.5845409521242221,-0.1718781170235778,-0.5336458176577128,-0.32763490773780735,-0.19367085212823154,-0.1270001270001905,0.0,-0.8944425649858074,-0.7721124291898207,-0.1483786456324558,1.734673141860134,-0.13153341044116412,-0.6840619439995939,-0.6009252125773316,0.2692570399306763,-0.2624530441000075,-0.939401957726816,-0.6931159508116544,-1.1776892017245781,-0.5231120428610696,-1.5242992331415153,-0.18925945865232652,2.362644609804616,-0.14227759830611808,-1.4656703763277845
-0.9391249409643623,-0.1718781170235778,-0.5336458176577128,-0.32763490773780735,0.6260223936622044,-0.1270001270001905,0.0,-0.7941441901410574,-0.4027046925229252,-0.1483786456324558,1.734673141860134,-0.13153341044116412,-0.6124793745285779,1.6641005886756872,1.0888763987533046,-0.3956481527493394,0.9079838320503341,-0.642372403879461,-0.871281568709511,-0.5231120428610696,-0.8001422495891679,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,-0.8088122423079958
-0.5845409521242221,0.3508684319929591,1.8739020655857792,-0.32763490773780735,-1.4551149489434532,-0.1270001270001905,0.0,-0.8531432341673809,-1.1415201658567162,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.6840619439995939,-0.6009252125773316,-0.550362318891952,-0.6239826247196226,0.9079838320503341,-0.6654376524850035,-0.5648739356944438,-0.5231120428610696,0.30333505868107574,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,-0.8316325749487539
-0.5845409521242221,1.3963615300260328,-0.5336458176577128,-0.32763490773780735,1.254290270675233,-0.1270001270001905,1.0,-0.33690159893704985,-0.033296955856029674,-0.1483786456324558,-0.5764774791680204,7.602631123499286,-0.6840619439995939,1.6641005886756872,1.0888763987533046,-0.8523170966899057,0.9079838320503341,-0.49936786252509774,0.04794133033569078,-0.5231120428610696,-1.455331901374625,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,-0.43919054095503784
0.47921101439619856,-0.6946246660401146,-0.5336458176577128,-0.32763490773780735,0.51803885230059,-0.1270001270001905,,0.04954213943536945,0.7055185174777613,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,0.854963299627249,-0.6009252125773316,-0.9601719983032662,0.8792193157514084,0.9079838320503341,0.6262162694253747,1.8863871284260942,1.911636357157207,-1.4898155672580702,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,0.41009327931521167
-0.5845409521242221,-0.1718781170235778,-0.5336458176577128,-0.32763490773780735,-0.7384969017254673,-0.1270001270001905,0.0,-0.4961990178081234,-0.4027046925229252,-0.1483786456324558,1.734673141860134,-0.13153341044116412,-0.6840619439995939,1.6641005886756872,-0.550362318891952,-0.7762056060331447,-0.939401957726816,-0.47630261391955525,0.04794133033569078,-0.5231120428610696,-1.696717562558741,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,0.5235664164081341
-0.9391249409643623,-0.1718781170235778,-0.5336458176577128,-0.32763490773780735,-1.3716731215276603,-0.1270001270001905,0.0,-0.8324935687581677,-0.7721124291898207,-0.1483786456324558,1.734673141860134,-0.13153341044116412,-0.6840619439995939,-0.6009252125773316,-0.14055263948063787,-0.795233478697335,0.9079838320503341,-0.7207942491383054,-0.871281568709511,-0.5231120428610696,-1.0760115766567289,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,-0.3554031755600508
-0.9391249409643623,-0.1718781170235778,-0.5336458176577128,-0.32763490773780735,1.37699884040434,-0.1270001270001905,0.0,-0.8295436165568515,-1.1415201658567162,-0.1483786456324558,1.734673141860134,-0.13153341044116412,-0.6840619439995939,1.6641005886756872,1.0888763987533046,-0.8332892240257155,0.9079838320503341,-0.7115681496960884,-0.871281568709511,-0.5231120428610696,-0.007017934269930276,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,-0.6726154688990641
1.188378992076479,-0.6946246660401146,-0.5336458176577128,-0.32763490773780735,0.6014806797163829,-0.1270001270001905,,1.9227617872711422,0.3361107808108658,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,0.2107201743881055,-0.6009252125773316,-0.9601719983032662,-0.8523170966899057,-0.939401957726816,3.3156242568316263,0.6607565963658253,1.911636357157207,0.5102370539817465,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,0.9978618893018576
0.47921101439619856,-0.1718781170235778,-0.5336458176577128,-0.32763490773780735,1.0039647884278544,-0.1270001270001905,,1.0672756488894508,0.3361107808108658,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.6840619439995939,-0.6009252125773316,-0.550362318891952,-0.6810662427121934,0.9079838320503341,0.39095073364884153,-0.2584663026793765,-0.5231120428610696,-1.6622338966752959,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,1.1185872507509533
-0.5845409521242221,-0.6946246660401146,-0.5336458176577128,3.0521778247153635,-0.7581302728821245,-0.1270001270001905,0.0,-0.5404483008278661,-0.4027046925229252,-0.1483786456324558,1.734673141860134,-0.13153341044116412,-0.540896805057562,-0.6009252125773316,-0.550362318891952,-0.4907875160702907,-0.939401957726816,-0.4209460172662533,0.04794133033569078,-0.5231120428610696,-1.386364569607735,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,0.17463772855145696
-0.9391249409643623,-0.6946246660401146,-0.5336458176577128,3.0521778247153635,-0.14949576702575296,-0.1270001270001905,,-0.8324935687581677,-0.7721124291898207,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.6482706592640859,-0.6009252125773316,0.2692570399306763,-0.8523170966899057,-0.939401957726816,-0.697729000532763,-0.871281568709511,-0.5231120428610696,0.1654003951472953,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,-0.6725187725743151
2.6067149474370397,-0.1718781170235778,1.8739020655857792,3.0521778247153635,0.7879977057046258,-0.1270001270001905,1.0,0.37993678598278136,1.074926254144657,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,2.179240834841044,-0.6009252125773316,0.2692570399306763,-0.053146444793914595,-0.939401957726816,0.1925895956411763,-0.2584663026793765,-0.5231120428610696,0.13091672926385017,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,-0.13159953192854762
1.5429629809166192,-0.6946246660401146,-0.5336458176577128,-0.32763490773780735,-0.33601279301399584,-0.1270001270001905,0.0,0.9168280866223257,-0.033296955856029674,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,1.5886846367051624,-0.6009252125773316,-1.7797913571258943,0.17518802717636858,0.9079838320503341,0.44169428058103494,-0.2584663026793765,1.911636357157207,0.5447207198651915,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,1.0157507093804181
-0.22995696328408186,1.3963615300260328,-0.5336458176577128,-0.32763490773780735,1.612599294284226,-0.1270001270001905,0.0,-0.3811508819567925,-1.1415201658567162,-0.1483786456324558,-0.5764774791680204,7.602631123499286,-0.3440447390122681,-0.6009252125773316,-1.3699816777145803,-0.3575924074209588,0.9079838320503341,-0.3748155200551684,0.9671642293808925,-0.5231120428610696,-1.4898155672580702,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,-1.0224627718408565
-0.9391249409643623,-0.1718781170235778,-0.5336458176577128,3.0521778247153635,-0.43908799158644585,-0.1270001270001905,1.0,-0.6849959586923587,0.3361107808108658,-0.1483786456324558,-0.5764774791680204,-0.13153341044116412,-0.451418593218792,-0.6009252125773316,1.0888763987533046,-0.6620383700480031,-0.939401957726816,-0.4163329675451448,-0.5648739356944438,-0.5231120428610696,1.4757796987182097,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,-0.43764339975905425
-0.9391249409643623,-0.1718781170235778,-0.5336458176577128,-0.32763490773780735,1.013781474006183,-0.1270001270001905,,-0.9091923259923883,-0.7721124291898207,6.739514272674177,-0.5764774791680204,-0.13153341044116412,-0.4872098779543,-0.6009252125773316,0.2692570399306763,-0.5668990067270517,-0.939401957726816,-0.7254072988594139,-0.871281568709511,1.911636357157207,0.5102370539817465,-0.18925945865232652,-0.42325451566018524,-0.14227759830611808,-1.5218025928445646
